Log file open, 12/09/22 15:27:18
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/8A/NXI3LY5DSH0JCF4MEEBM4X.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/4V/V25VGP3M2HPQ1P7Y76DI4R.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/1T/ZL0Y1EEN97U5ZPYDIC5SAL.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/MS/53FFO8N8QMR5EZSU2BXG3T.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/BZ/AQH36VQUL6RRNO1G8N89X8.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/9R/JT69U2ZIH2ZJJUXUASV0F0.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/Z0/SDO6T5HIB7O50OBHISZCIX.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/XB/YH1MJRWSG6K7YKOSQWYADL.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/UP/XJC4J420XXOSGPB2F4H7ED.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/UK/3OKX6C10NWGHVWYQ7NH21G.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/T3/SQJ7JELAW5XSTP1JS5QJMH.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/K2/C74PLGXI2R9LW6IVE6AVMG.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/G8/NGJ7QFQVTY01UZE0GQ5QX3.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/DN/XR8P0OHQ2UMD5YU47C20EK.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/AB/1QCGE91T5EQQ9UTKOHSCH9.StaticMesh_HLOD0_Instancing_2 being ready before playing
[2022.12.09-21.20.09:371][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/77/QTK2TOFAKUCC4OH745GDVF.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:676][819]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(0), CellsToLoad(0), CellsToUnload(1)
[2022.12.09-21.20.09:676][819]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=22800.000 Y=22150.000 Z=170.000,P=0.000000 Y=0.000000 R=-0.000000
[2022.12.09-21.20.09:678][819]PIE: Server logged in
[2022.12.09-21.20.09:679][819]PIE: Play in editor total start time 0.752 seconds.
[2022.12.09-21.20.14:288][963]LogMeshUtilities: Finished distance field build in 4.9s - 126x126x126 sparse distance field, 1.7Mb total, 0.1Mb always loaded, 47% occupied, 96 triangles, StaticMesh_HLOD0_Instancing_1
[2022.12.09-21.20.20:201][257]LogMeshUtilities: Finished distance field build in 5.9s - 126x126x126 sparse distance field, 2.0Mb total, 0.1Mb always loaded, 57% occupied, 96 triangles, StaticMesh_HLOD0_Instancing_1
[2022.12.09-21.20.24:356][486]LogMeshUtilities: Finished distance field build in 4.2s - 126x126x126 sparse distance field, 1.6Mb total, 0.1Mb always loaded, 42% occupied, 96 triangles, StaticMesh_HLOD0_Instancing_1
[2022.12.09-21.20.25:354][539]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-21.20.25:354][539]LogWorld: BeginTearingDown for /Temp/UEDPIE_0_Untitled_1
[2022.12.09-21.20.25:392][539]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2022.12.09-21.20.25:392][539]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-21.20.25:392][539]LogContentBundle: [Container: Untitled_1] Deleting container.
[2022.12.09-21.20.25:400][539]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.09-21.20.25:407][539]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-21.20.27:979][539]LogMeshUtilities: Finished distance field build in 3.6s - 126x126x126 sparse distance field, 1.6Mb total, 0.1Mb always loaded, 45% occupied, 96 triangles, StaticMesh_HLOD0_Instancing_1
[2022.12.09-21.20.27:982][539]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-21.20.27:984][539]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2022.12.09-21.20.27:987][539]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2022.12.09-21.20.27:991][539]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-21.20.28:001][539]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2022.12.09-21.20.28:034][540]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2022.12.09-21.20.53:141][642]BlueprintLog: New page: Compile MyCharacter
[2022.12.09-21.20.53:205][642]LogUObjectHash: Compacting FUObjectHashTables data took   1.40ms
[2022.12.09-21.20.55:697][759]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.09-21.20.55:705][759]LogContentBundle: [Container: Untitled_1] Generating Streaming for 0 Content Bundles.
[2022.12.09-21.20.55:732][759]LogWorldPartition: Display: GenerateStreaming started...
[2022.12.09-21.20.55:733][759]LogWorldPartition: Display: GetPartitionedActors started...
[2022.12.09-21.20.55:733][759]LogWorldPartition: Display: GetPartitionedActors took 125 us (total: 419 us)
[2022.12.09-21.20.55:892][759]LogWorldPartition: Display: GenerateStreaming took 159 ms (total: 1.12 sec)
[2022.12.09-21.20.55:893][759]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.09-21.20.55:893][759]PIE: New page: PIE session: Untitled_1 (Dec. 9, 2022, 11:20:55 a.m.)
[2022.12.09-21.20.55:893][759]LogPlayLevel: Creating play world package: /Temp/UEDPIE_0_Untitled_1
[2022.12.09-21.20.55:956][759]LogPlayLevel: PIE: StaticDuplicateObject took: (0.062660s)
[2022.12.09-21.20.55:956][759]LogPlayLevel: PIE: Created PIE world by copying editor world from /Temp/Untitled_1.Untitled_1 to /Temp/UEDPIE_0_Untitled_1.Untitled_1 (0.062692s)
[2022.12.09-21.20.55:956][759]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-21.20.55:957][759]LogAIModule: Creating AISystem for world Untitled_1
[2022.12.09-21.20.55:957][759]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.09-21.20.55:957][759]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.09-21.20.55:957][759]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.09-21.20.55:961][759]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2022.12.09-21.20.55:961][759]LogWorldPartition: Display: WorldPartition initialize took 3 ms (total: 520 ms)
[2022.12.09-21.20.55:961][759]LogPlayLevel: PIE: World Init took: (0.004537s)
[2022.12.09-21.20.55:992][759]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2022.12.09-21.20.55:993][759]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.09-21.20.55:993][759]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.09-21.20.55:993][759]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.09-21.20.55:993][759]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.09-21.20.55:993][759]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.09-21.20.55:993][759]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.09-21.20.55:995][759]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.09-21.20.56:020][759]LogAudioMixer: Display: Using Audio Hardware Device Headphone (Realtek(R) Audio)
[2022.12.09-21.20.56:020][759]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.09-21.20.56:020][759]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.09-21.20.56:020][759]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.09-21.20.56:021][759]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2022.12.09-21.20.56:021][759]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2022.12.09-21.20.56:022][759]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2022.12.09-21.20.56:022][759]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2022.12.09-21.20.56:022][759]LogInit: FAudioDevice initialized.
[2022.12.09-21.20.56:022][759]LogAudio: Display: Audio Device (ID: 7) registered with world 'Untitled_1'.
[2022.12.09-21.20.56:026][759]LogLoad: Game class is 'GameModeBase'
[2022.12.09-21.20.56:026][759]LogWorld: Bringing World /Temp/UEDPIE_0_Untitled_1.Untitled_1 up for play (max tick rate 60) at 2022.12.09-16.20.56
[2022.12.09-21.20.56:026][759]LogWorld: Bringing up level for play took: 0.000628
[2022.12.09-21.20.56:028][759]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2022.12.09-21.20.56:029][759]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=22744.218 Y=22150.000 Z=170.000
[2022.12.09-21.20.56:029][759]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(40), CellsToLoad(0), CellsToUnload(0)
[2022.12.09-21.20.56:029][759]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=22744.218 Y=22150.000 Z=170.000,P=-0.000000 Y=-179.677143 R=0.000000
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/F/3O/LQ9LHAPSPR2ZQON593WMVL.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/W5/RZKDGOKU0HOUR9XR3OORWP.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/QA/56OJ68IEIQK6AZD998V9AC.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/AJ/7C8JC8FV0F2O6Y16RNPPG5.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/9D/DB7HESC98L3P1C0EXJ9VNN.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/5J/220CT5CUS77FQ1Y0UX22G1.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/35/J016PIHOM9QMV09QAXSB71.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/2T/LW1MREPFXBPLJCYEDJ1QEP.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/0N/MJ50OORWK9B5CCTZI745ZN.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/AK/1ZC2T0VGQ3SM7U375JQUCB.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/1C/J2AQ1EOULFDGSSVCOF21IT.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/V2/79GVO9T8L33D7PL17IOCH8.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/UL/XUI40KZY0W19J25ADZ69HZ.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/XN/M3T3ZY3QR38M3HXIVWF08Z.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/EF/AVEFB64683AQF9CJYB93DM.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/8F/UILAR7KZF01SB5K1TYIOQU.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/5T/8AVXKOA01TLOBAI26Z84M0.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/VM/KITGMOBNCKMQD53U939GKS.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/9E/VK298XRD5A11VYGHFC41A9.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/8P/TLD3VX5ZWRDBTWGHZBD6B2.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/67/SCIVTASLB1G49QJSTRVO2P.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/V1/G2IAL67Q51RDGY0JARYZFC.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/Q1/OIHEIVHOC755KY4AIIXZHW.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/F4/M3J0ZJ0BV28M5Q99SOM48Q.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/2P/WBW9CAOQGGZICLNBCFDJSB.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/WR/5KB6IQ3V0QMTIH5VVAM109.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/OY/I7W1YSC8BUMH1JML1SHYXU.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.56:106][759]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/N5/WGVE0AJGDUHGENADZV58M8.StaticMesh_HLOD0_Instancing_1 being ready before playing
